Wall time,Step,Value
1732998458.2529342,0,0.22745098173618317
1732998459.0724943,10,0.1887955218553543
1732998459.8729265,20,0.24929971992969513
1732998460.6772053,30,0.11372549086809158
1732998461.4841168,40,0.1725490242242813
1732998462.292583,50,0.22857142984867096
1732998463.1028893,60,0.21904762089252472
1732998463.9099965,70,0.17871148884296417
1732998464.7191544,80,0.19719888269901276
1732998465.5278387,90,0.19943977892398834
1732998466.3347943,100,0.08235294371843338
1732998467.143694,110,0.1422969251871109
1732998467.94709,120,0.12156862765550613
1732998468.752453,130,0.0784313753247261
1732998469.5596693,140,0.1602240949869156
1732998470.3685048,150,0.1422969251871109
1732998471.1814623,160,0.1915966421365738
1732998471.9925685,170,0.1585434228181839
1732998472.8025508,180,0.267226904630661
1732998473.611873,190,0.30700281262397766
1732998474.4193614,200,0.16862745583057404
1732998475.2265415,210,0.18599440157413483
1732998476.0356898,220,0.15294118225574493
1732998476.8457172,230,0.1725490242242813
1732998477.6571589,240,0.1747899204492569
1732998478.46404,250,0.15294118225574493
1732998479.2719545,260,0.14621849358081818
1732998480.08048,270,0.24033613502979279
1732998480.884112,280,0.13837535679340363
1732998481.6897938,290,0.1915966421365738
1732998482.4986477,300,0.10252100974321365
1732998483.2996109,310,0.22913165390491486
1732998484.1080155,320,0.06162464991211891
1732998484.9154236,330,0.25994399189949036
1732998485.7232606,340,0.14565826952457428
1732998486.5302396,350,0.11316526681184769
1732998487.3420985,360,0.27394959330558777
1732998488.1558943,370,0.21680672466754913
1732998488.9631658,380,0.141736701130867
1732998489.7687435,390,0.09131652861833572
1732998490.5728958,400,0.2862745225429535
1732998491.381307,410,0.13949580490589142
1732998492.1880214,420,0.16526611149311066
1732998492.990239,430,0.10196078568696976
1732998493.7996614,440,0.21568627655506134
1732998494.6066332,450,0.31596639752388
1732998495.4142308,460,0.12436974793672562
1732998496.2242196,470,0.19271709024906158
1732998497.0327034,480,0.06498599797487259
1732998497.8431985,490,0.09971988946199417
1732998498.6515052,500,0.2571428716182709
1732998499.4544535,510,0.1439775973558426
1732998500.259427,520,0.09075630456209183
1732998501.0647225,530,0.4605042040348053
1732998501.8693016,540,0.22464986145496368
1732998502.6773942,550,0.15070028603076935
1732998503.4856043,560,0.1887955218553543
1732998504.292023,570,0.24761904776096344
1732998505.0999262,580,0.08347339183092117
1732998505.9024627,590,0.2078431397676468
1732998506.7105234,600,0.364705890417099
1732998507.52053,610,0.1428571492433548
1732998508.3314,620,0.10924369841814041
1732998509.1400557,630,0.15126051008701324
1732998509.9464626,640,0.3014005720615387
1732998510.755955,650,0.28963586688041687
1732998511.5643888,660,0.4089635908603668
1732998512.3736253,670,0.2386554628610611
1732998513.180765,680,0.1411764770746231
1732998513.9909084,690,0.16526611149311066
1732998514.798231,700,0.14957983791828156
1732998515.608367,710,0.16638655960559845
1732998516.418764,720,0.15518207848072052
1732998517.2249694,730,0.19383753836154938
1732998518.0322094,740,0.15294118225574493
1732998518.836083,750,0.19663865864276886
1732998519.6450615,760,0.14733894169330597
1732998520.4561572,770,0.23193277418613434
1732998521.262385,780,0.19831933081150055
1732998522.072779,790,0.14957983791828156
1732998522.8806913,800,0.16750700771808624
1732998523.691492,810,0.2056022435426712
1732998524.50074,820,0.18207283318042755
1732998525.3121378,830,0.24313725531101227
1732998526.1197875,840,0.1103641465306282
1732998526.9252815,850,0.3019607961177826
1732998527.7325168,860,0.14957983791828156
1732998528.5408301,870,0.24873949587345123
1732998529.3453307,880,0.17927171289920807
1732998530.1506827,890,0.1563025265932083
1732998530.9609876,900,0.17142857611179352
1732998531.7729464,910,0.08851540833711624
1732998532.5783973,920,0.3042016923427582
1732998533.3882196,930,0.20336134731769562
1732998534.195802,940,0.15238095819950104
1732998535.00704,950,0.12268907576799393
1732998535.8155339,960,0.18095238506793976
1732998536.6259604,970,0.13109244406223297
1732998537.4296803,980,0.21624650061130524
1732998538.2377322,990,0.10140056163072586
1732998539.0490727,1000,0.42296919226646423
1732998539.859289,1010,0.22689075767993927
1732998540.6670477,1020,0.14845938980579376
1732998541.4779458,1030,0.16358543932437897
1732998542.28755,1040,0.10364145785570145
1732998543.0929523,1050,0.15070028603076935
1732998543.903015,1060,0.1899159699678421
1732998544.7078564,1070,0.13165266811847687
1732998545.513871,1080,0.30588236451148987
1732998546.3209496,1090,0.2655462324619293
1732998547.127937,1100,0.18431372940540314
1732998547.937662,1110,0.07787115126848221
1732998548.7460485,1120,0.2571428716182709
1732998549.5540495,1130,0.1725490242242813
1732998550.360518,1140,0.2526610791683197
1732998551.1660697,1150,0.08347339183092117
1732998551.9739811,1160,0.15294118225574493
1732998552.7788386,1170,0.16806723177433014
1732998553.585193,1180,0.24033613502979279
1732998554.3899255,1190,0.2700280249118805
1732998555.1976688,1200,0.0235294122248888
1732998556.0069995,1210,0.05714285746216774
1732998556.8164067,1220,0.0633053258061409
1732998557.6263974,1230,0.14509804546833038
1732998558.4345062,1240,0.1759103685617447
1732998559.244766,1250,0.19551821053028107
1732998560.0440028,1260,0.06442577391862869
1732998560.850596,1270,0.21848739683628082
1732998561.655311,1280,0.2554621994495392
1732998562.4632561,1290,0.09747899323701859
1732998563.2697613,1300,0.1411764770746231
1732998564.0799005,1310,0.10084033757448196
1732998564.8839521,1320,0.21344538033008575
1732998565.693927,1330,0.09859944134950638
1732998566.5032468,1340,0.12492997199296951
1732998567.3068135,1350,0.13837535679340363
1732998568.1131246,1360,0.16078431904315948
1732998568.9224591,1370,0.18039216101169586
1732998569.7282217,1380,0.1893557459115982
