Wall time,Step,Value
1733035252.8652623,0,0.1428571492433548
1733035253.8279834,10,0.2142857164144516
1733035254.7785072,20,0.1428571492433548
1733035255.7543514,30,0.1428571492433548
1733035256.721064,40,0.1428571492433548
1733035257.6954172,50,0.1428571492433548
1733035258.6608226,60,0.1428571492433548
1733035259.6245358,70,0.1428571492433548
1733035260.662641,80,0.2142857164144516
1733035261.6192975,90,0.0714285746216774
1733035262.5713503,100,0.2142857164144516
1733035263.5383232,110,0.2142857164144516
1733035264.481278,120,0.1428571492433548
1733035265.4248743,130,0.2857142984867096
1733035266.384318,140,0.0714285746216774
1733035267.3383768,150,0.1428571492433548
1733035268.2984822,160,0.1428571492433548
1733035269.1995943,170,0.1428571492433548
1733035270.156908,180,0.1428571492433548
1733035271.1141229,190,0.1428571492433548
1733035272.0876973,200,0.0714285746216774
1733035273.0563946,210,0.0714285746216774
1733035274.0327919,220,0.2142857164144516
1733035274.9885557,230,0.1428571492433548
1733035275.9081032,240,0.3571428656578064
1733035276.853038,250,0.1428571492433548
1733035277.775355,260,0.1428571492433548
1733035278.8047426,270,0.2142857164144516
1733035279.7308958,280,0.2142857164144516
1733035280.6763983,290,0.1428571492433548
1733035281.6789672,300,0.1428571492433548
1733035282.6315472,310,0.1428571492433548
1733035283.5489461,320,0.1428571492433548
1733035284.503929,330,0.2142857164144516
1733035285.5314908,340,0.1428571492433548
1733035286.5033154,350,0.2142857164144516
1733035287.5264182,360,0.1428571492433548
1733035288.4721155,370,0.2142857164144516
1733035289.4376655,380,0.2142857164144516
1733035290.4196153,390,0.1428571492433548
1733035291.350846,400,0.2857142984867096
1733035292.29759,410,0.1428571492433548
1733035293.2567823,420,0.0714285746216774
1733035294.237699,430,0.2857142984867096
1733035295.2058096,440,0.1428571492433548
1733035296.1760545,450,0.1428571492433548
1733035297.1349154,460,0.1428571492433548
1733035298.0597835,470,0.1428571492433548
1733035298.9518821,480,0.1428571492433548
1733035299.8696108,490,0.1428571492433548
1733035300.825064,500,0.1428571492433548
1733035301.8319383,510,0.2142857164144516
1733035302.7575212,520,0.2142857164144516
1733035303.6632571,530,0.2142857164144516
1733035304.587936,540,0.0714285746216774
1733035305.5413635,550,0.1428571492433548
1733035306.466165,560,0.1428571492433548
1733035307.395185,570,0.0714285746216774
1733035308.3142183,580,0.2857142984867096
1733035309.2673337,590,0.0714285746216774
1733035310.1839297,600,0.2142857164144516
1733035311.124628,610,0.1428571492433548
1733035312.0952575,620,0.1428571492433548
1733035313.1116939,630,0.1428571492433548
1733035314.2277877,640,0.1428571492433548
1733035315.3622503,650,0.1428571492433548
1733035316.3505025,660,0.1428571492433548
1733035317.3132026,670,0.1428571492433548
1733035318.2509482,680,0.2142857164144516
1733035319.2332203,690,0.1428571492433548
1733035320.1557264,700,0.0714285746216774
1733035321.109091,710,0.1428571492433548
1733035322.0316584,720,0.1428571492433548
1733035322.965613,730,0.1428571492433548
1733035323.9148314,740,0.1428571492433548
1733035324.8282752,750,0.1428571492433548
1733035325.741361,760,0.1428571492433548
1733035326.6553264,770,0.1428571492433548
1733035327.605549,780,0.2142857164144516
1733035328.5103176,790,0.0714285746216774
1733035329.430293,800,0.1428571492433548
1733035330.3800442,810,0.1428571492433548
1733035331.3148742,820,0.0714285746216774
1733035332.2293866,830,0.2142857164144516
1733035333.1431549,840,0.0714285746216774
1733035334.0356002,850,0.0714285746216774
1733035334.9787478,860,0.1428571492433548
1733035335.9015918,870,0.2857142984867096
1733035336.8765228,880,0.2142857164144516
1733035337.804811,890,0.1428571492433548
1733035338.7378983,900,0.2142857164144516
1733035339.6273248,910,0.2142857164144516
1733035340.5452783,920,0.1428571492433548
1733035341.4984329,930,0.2142857164144516
1733035342.4330068,940,0.1428571492433548
1733035343.397853,950,0.2857142984867096
1733035344.3275518,960,0.1428571492433548
1733035345.2426045,970,0.1428571492433548
1733035346.1729987,980,0.0714285746216774
1733035347.0942924,990,0.1428571492433548
1733035347.9384923,1000,0.2142857164144516
1733035348.8915668,1010,0.1428571492433548
1733035349.8104382,1020,0.1428571492433548
1733035350.8090222,1030,0.2142857164144516
1733035351.81361,1040,0.1428571492433548
1733035352.754189,1050,0.1428571492433548
1733035353.7209501,1060,0.2857142984867096
1733035354.677919,1070,0.1428571492433548
1733035355.6043131,1080,0.1428571492433548
1733035356.626826,1090,0.1428571492433548
1733035357.5600092,1100,0.2142857164144516
1733035358.490899,1110,0.2142857164144516
1733035359.439715,1120,0.1428571492433548
1733035360.3579133,1130,0.0714285746216774
1733035361.3010514,1140,0.1428571492433548
1733035362.2499847,1150,0.1428571492433548
1733035363.2244995,1160,0.1428571492433548
1733035364.1419575,1170,0.1428571492433548
1733035365.0822618,1180,0.1428571492433548
1733035366.032728,1190,0.1428571492433548
1733035366.9751081,1200,0.2857142984867096
1733035367.9046028,1210,0.0714285746216774
1733035368.8357744,1220,0.1428571492433548
1733035369.8043573,1230,0.1428571492433548
1733035370.738358,1240,0.1428571492433548
1733035371.6605291,1250,0.1428571492433548
1733035372.5660708,1260,0.1428571492433548
1733035373.4857283,1270,0.1428571492433548
1733035374.432146,1280,0.1428571492433548
1733035375.368235,1290,0.1428571492433548
1733035376.3121374,1300,0.1428571492433548
1733035377.2942944,1310,0.2142857164144516
1733035378.2401161,1320,0.1428571492433548
1733035379.1683917,1330,0.0714285746216774
1733035380.1031759,1340,0.2142857164144516
1733035381.0220027,1350,0.2142857164144516
1733035381.9905593,1360,0.1428571492433548
1733035382.9973574,1370,0.1428571492433548
1733035383.9613974,1380,0.0714285746216774
1733035384.9360812,1390,0.1428571492433548
1733035385.921313,1400,0.2142857164144516
1733035386.9155326,1410,0.2142857164144516
1733035387.879272,1420,0.1428571492433548
1733035388.796725,1430,0.2142857164144516
1733035389.6962276,1440,0.1428571492433548
1733035390.5860598,1450,0.1428571492433548
1733035391.5350072,1460,0.1428571492433548
1733035392.494502,1470,0.1428571492433548
1733035393.4771717,1480,0.1428571492433548
1733035394.4184196,1490,0.1428571492433548
1733035395.3603876,1500,0.1428571492433548
1733035396.3286078,1510,0.2142857164144516
1733035397.247972,1520,0.1428571492433548
1733035398.249967,1530,0.1428571492433548
1733035399.3373408,1540,0.1428571492433548
1733035400.467012,1550,0.0714285746216774
1733035401.6019788,1560,0.1428571492433548
1733035402.6542892,1570,0.1428571492433548
1733035403.716516,1580,0.1428571492433548
1733035404.8550904,1590,0.2142857164144516
1733035405.956172,1600,0.0714285746216774
1733035407.03868,1610,0.0714285746216774
1733035408.1632972,1620,0.2142857164144516
1733035409.180106,1630,0.1428571492433548
1733035410.0951486,1640,0.1428571492433548
1733035410.9779546,1650,0.1428571492433548
1733035411.872761,1660,0.1428571492433548
1733035412.858673,1670,0.1428571492433548
1733035413.8083498,1680,0.2142857164144516
1733035414.7347739,1690,0.2857142984867096
1733035415.6447415,1700,0.1428571492433548
1733035416.591479,1710,0.1428571492433548
1733035417.513681,1720,0.1428571492433548
1733035418.3745308,1730,0.1428571492433548
1733035419.316347,1740,0.1428571492433548
1733035420.2301707,1750,0.1428571492433548
1733035421.2222114,1760,0.1428571492433548
1733035422.804596,1770,0.1428571492433548
1733035423.8478353,1780,0.1428571492433548
1733035424.7739804,1790,0.2142857164144516
1733035425.7151773,1800,0.1428571492433548
1733035426.6714926,1810,0.1428571492433548
1733035427.6404326,1820,0.1428571492433548
1733035428.613759,1830,0.2142857164144516
1733035429.6120303,1840,0.2142857164144516
1733035430.5896513,1850,0.1428571492433548
1733035431.5693765,1860,0.1428571492433548
1733035432.5742488,1870,0.1428571492433548
1733035433.5515554,1880,0.1428571492433548
1733035434.5544462,1890,0.1428571492433548
