Wall time,Step,Value
1733092757.797325,0,0.1666666716337204
1733092758.0161657,1,0.1666666716337204
1733092758.2345665,2,0.1666666716337204
1733092758.4465518,3,0.1666666716337204
1733092758.6577928,4,0.1666666716337204
1733092758.8694863,5,0.3333333432674408
1733092759.0799432,6,0.0
1733092759.2917314,7,0.0
1733092759.502617,8,0.1666666716337204
1733092759.7131422,9,0.1666666716337204
1733092759.9235158,10,0.3333333432674408
1733092760.1337748,11,0.1666666716337204
1733092760.3487744,12,0.3333333432674408
1733092760.561336,13,0.3333333432674408
1733092760.7717612,14,0.1666666716337204
1733092760.9827065,15,0.1666666716337204
1733092761.1934144,16,0.1666666716337204
1733092761.403509,17,0.1666666716337204
1733092761.613683,18,0.5
1733092761.8241515,19,0.1666666716337204
1733092762.0380173,20,0.1666666716337204
1733092762.24826,21,0.1666666716337204
1733092762.4590404,22,0.1666666716337204
1733092762.6699061,23,0.1666666716337204
1733092763.0913675,25,0.5
1733092763.302182,26,0.1666666716337204
1733092763.5134218,27,0.1666666716337204
1733092763.724368,28,0.1666666716337204
1733092763.9429944,29,0.1666666716337204
1733092764.160301,30,0.1666666716337204
1733092764.3849149,31,0.1666666716337204
1733092764.6089308,32,0.3333333432674408
1733092764.832959,33,0.1666666716337204
1733092765.057054,34,0.3333333432674408
1733092765.2808244,35,0.1666666716337204
1733092765.5078316,36,0.1666666716337204
1733092765.7336745,37,0.1666666716337204
1733092765.9483056,38,0.1666666716337204
1733092766.1578095,39,0.1666666716337204
1733092766.367807,40,0.3333333432674408
1733092766.5776398,41,0.0
1733092766.7873275,42,0.1666666716337204
1733092766.9978318,43,0.1666666716337204
1733092767.208029,44,0.1666666716337204
1733092767.4178314,45,0.1666666716337204
1733092767.6407351,46,0.3333333432674408
1733092767.8622928,47,0.1666666716337204
1733092768.071456,48,0.1666666716337204
1733092768.2809992,49,0.1666666716337204
1733092768.4912407,50,0.1666666716337204
1733092768.7007554,51,0.1666666716337204
1733092768.9104154,52,0.1666666716337204
1733092769.1233604,53,0.0
1733092769.3332841,54,0.0
1733092769.5432675,55,0.1666666716337204
1733092769.7669616,56,0.1666666716337204
1733092769.9800699,57,0.1666666716337204
1733092770.1897507,58,0.0
1733092770.4098504,59,0.1666666716337204
1733092770.634915,60,0.3333333432674408
1733092770.8448102,61,0.3333333432674408
1733092771.0546064,62,0.0
1733092771.2671955,63,0.1666666716337204
1733092771.48298,64,0.1666666716337204
1733092771.7020388,65,0.1666666716337204
1733092771.922507,66,0.0
1733092772.1396935,67,0.1666666716337204
1733092772.3564024,68,0.1666666716337204
1733092772.5724382,69,0.1666666716337204
1733092772.7868266,70,0.1666666716337204
1733092773.004646,71,0.1666666716337204
1733092773.2205303,72,0.1666666716337204
1733092773.437358,73,0.1666666716337204
1733092773.6549494,74,0.1666666716337204
1733092773.8698833,75,0.1666666716337204
1733092774.0843003,76,0.1666666716337204
1733092774.297936,77,0.1666666716337204
1733092774.5174417,78,0.1666666716337204
1733092774.746554,79,0.0
1733092774.960615,80,0.1666666716337204
1733092775.1749763,81,0.0
1733092775.4055314,82,0.1666666716337204
1733092775.639004,83,0.1666666716337204
1733092775.869955,84,0.3333333432674408
1733092776.106207,85,0.1666666716337204
1733092776.3169785,86,0.1666666716337204
1733092776.5268953,87,0.3333333432674408
1733092776.7367582,88,0.3333333432674408
1733092776.9470553,89,0.3333333432674408
1733092777.157058,90,0.1666666716337204
1733092777.3669631,91,0.1666666716337204
1733092777.578184,92,0.1666666716337204
1733092777.788681,93,0.0
1733092777.9984736,94,0.3333333432674408
1733092778.2087615,95,0.0
1733092778.4186983,96,0.3333333432674408
1733092778.6450555,97,0.3333333432674408
1733092778.8708382,98,0.1666666716337204
1733092779.0819862,99,0.1666666716337204
1733092779.296513,100,0.0
1733092779.5065045,101,0.0
1733092779.719991,102,0.3333333432674408
1733092779.930741,103,0.1666666716337204
1733092780.1407926,104,0.5
1733092780.3563716,105,0.3333333432674408
1733092780.5804849,106,0.1666666716337204
1733092780.8037596,107,0.0
1733092781.0273678,108,0.5
1733092781.237321,109,0.1666666716337204
1733092781.45188,110,0.0
1733092781.6620116,111,0.0
1733092781.872079,112,0.3333333432674408
1733092782.0825028,113,0.3333333432674408
1733092782.2922535,114,0.1666666716337204
1733092782.5020328,115,0.1666666716337204
1733092782.7116318,116,0.1666666716337204
1733092782.921094,117,0.1666666716337204
1733092783.1312907,118,0.3333333432674408
1733092783.344423,119,0.3333333432674408
1733092783.5563443,120,0.1666666716337204
1733092783.771911,121,0.1666666716337204
1733092784.0221086,122,0.5
1733092784.2763057,123,0.1666666716337204
1733092784.53548,124,0.5
1733092784.8171926,125,0.5
1733092785.0720282,126,0.3333333432674408
1733092785.3255036,127,0.1666666716337204
